Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Tony McMahon         , 11    , 11    , 13    , 10    , 9     , 11    , 17    , 13    , 18  , 12  , 15  , 9   , 13  , 6   , 11  , 14  , 3   , 14  , 8   , 12  , 15  , 15  , 8   , 8   , 9   , 5   , 10  , 12  , 12  , 4   , 13  , 12  , 12  , 4   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)                  , 25    , $825K 
 David Edgar          , 11    , 11    , 13    , 14    , 15    , 13    , 17    , 13    , 11  , 10  , 11  , 10  , 11  , 7   , 9   , 13  , 6   , 14  , 9   , 11  , 14  , 14  , 5   , 5   , 7   , 8   , 10  , 5   , 14  , 9   , 11  , 12  , 10  , 5   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM              ", 24    , $825K 
 Guly do Prado        , 14    , 14    , 10    , 14    , 10    , 14    , 9     , 10    , 13  , 9   , 13  , 10  , 9   , 13  , 10  , 12  , 12  , 6   , 10  , 8   , 13  , 12  , 13  , 15  , 14  , 13  , 11  , 15  , 13  , 15  , 7   , 7   , 14  , 15  , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RC), ST     ", 29    , $825K 
 Jamie Ashdown        , 10    , 10    , 12    , 16    , 14    , 12    , 14    , 12    , 12  , 12  , 15  , 12  , 12  , 8   , 12  , 15  , 2   , 12  , 1   , 13  , 10  , 12  , -   , -   , -   , -   , 12  , 7   , -   , -   , -   , -   , -   , 9   , -   , 6   , 13   , 11   , 11   , 8    , 14   , 9    , 13   , 14   , 9    , 4    , 11   , GK                     , 30    , $825K 
 Danny Rose           , 11    , 11    , 11    , 7     , 12    , 11    , 6     , 3     , 8   , 2   , 6   , 3   , 4   , 6   , 6   , 7   , 11  , 4   , 10  , 3   , 7   , 8   , 4   , 4   , 11  , 11  , 10  , 7   , 10  , 4   , 1   , 5   , 4   , 7   , 7   , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 17    , $800K 
 Jason Pearce         , 11    , 9     , 7     , 11    , 14    , 13    , 11    , 12    , 10  , 14  , 18  , 13  , 12  , 4   , 12  , 16  , 4   , 15  , 6   , 13  , 14  , 13  , 4   , 5   , 4   , 5   , 11  , 7   , 11  , 3   , 6   , 13  , 9   , 4   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 23    , $800K 
 Wade Elliott         , 14    , 14    , 16    , 6     , 12    , 13    , 12    , 6     , 10  , 9   , 6   , 12  , 10  , 15  , 11  , 15  , 15  , 6   , 13  , 9   , 11  , 11  , 12  , 16  , 16  , 11  , 13  , 11  , 6   , 12  , 4   , 5   , 14  , 7   , 5   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RC), AM (R)         ", 32    , $800K 
 Joe Mason            , 9     , 12    , 10    , 11    , 14    , 10    , 13    , 9     , 8   , 14  , 7   , 13  , 11  , 12  , 12  , 12  , 12  , 7   , 13  , 7   , 12  , 11  , 7   , 7   , 12  , 12  , 12  , 5   , 12  , 6   , 5   , 5   , 10  , 10  , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RLC), ST           ", 20    , $400K 
 David McGoldrick     , 11    , 12    , 11    , 13    , 11    , 14    , 10    , 13    , 6   , 9   , 10  , 13  , 9   , 12  , 10  , 13  , 12  , 7   , 12  , 7   , 11  , 10  , 5   , 9   , 12  , 11  , 11  , 5   , 11  , 10  , 6   , 6   , 12  , 15  , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST             ", 23    , $400K 
 Rachid Bouhenna      , 8     , 7     , 16    , 14    , 14    , 6     , 13    , 16    , 14  , 11  , 13  , 11  , 11  , 11  , 10  , 14  , 8   , 11  , 7   , 10  , 14  , 12  , 5   , 9   , 8   , 7   , 12  , 12  , 15  , 12  , 6   , 11  , 8   , 8   , 8   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM              ", 20    , $400K 
 Ibrahima Sonko       , 16    , 11    , 12    , 17    , 13    , 13    , 13    , 18    , 10  , 7   , 18  , 8   , 8   , 11  , 9   , 12  , 5   , 11  , 5   , 9   , 12  , 14  , 1   , 3   , 5   , 5   , 9   , 3   , 14  , 3   , 14  , 11  , 8   , 3   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 30    , $400K 
 Ricardo Rocha        , 12    , 13    , 15    , 12    , 13    , 12    , 10    , 13    , 16  , 14  , 14  , 7   , 16  , 4   , 10  , 18  , 4   , 13  , 5   , 17  , 13  , 10  , 8   , 6   , 8   , 6   , 10  , 7   , 13  , 7   , 13  , 14  , 9   , 5   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), WB (L)         ", 32    , $400K 
 Scott Barron         , 13    , 9     , 9     , 6     , 12    , 14    , 12    , 10    , 12  , 9   , 6   , 12  , 12  , 10  , 8   , 12  , 10  , 6   , 12  , 14  , 17  , 12  , 13  , 11  , 11  , 3   , 11  , 5   , 11  , 6   , 8   , 13  , 14  , 4   , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)               , 25    , $400K 
 Stephen McGinn       , 10    , 11    , 10    , 9     , 15    , 10    , 7     , 11    , 12  , 13  , 14  , 14  , 12  , 16  , 11  , 10  , 10  , 7   , 14  , 8   , 13  , 15  , 12  , 14  , 12  , 14  , 13  , 10  , 7   , 15  , 7   , 8   , 15  , 12  , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (RC)                 , 22    , $400K 
 Alex McCarthy        , 12    , 15    , 10    , 15    , 12    , 10    , 12    , 10    , 5   , 9   , 10  , 7   , 9   , 7   , 10  , 10  , 3   , 5   , 3   , 11  , 1   , 7   , -   , -   , -   , -   , 10  , 4   , -   , -   , -   , -   , -   , 1   , -   , 14  , 15   , 8    , 7    , 5    , 12   , 15   , 10   , 14   , 8    , 9    , 12   , GK                     , 21    , $400K 
 Christian Ribeiro    , 14    , 11    , 10    , 10    , 11    , 13    , 9     , 14    , 13  , 12  , 12  , 11  , 10  , 4   , 10  , 15  , 5   , 10  , 10  , 13  , 13  , 14  , 2   , 11  , 10  , 3   , 12  , 2   , 14  , 2   , 3   , 14  , 11  , 1   , 14  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RC), WB (R)         ", 21    , $400K 
 Dean Gerken          , 9     , 15    , 11    , 13    , 13    , 7     , 10    , 13    , 10  , 9   , 13  , 10  , 9   , 6   , 8   , 10  , 2   , 4   , 3   , 13  , 12  , 12  , -   , -   , -   , -   , 3   , 8   , -   , -   , -   , -   , -   , 2   , -   , 7   , 13   , 11   , 8    , 12   , 13   , 10   , 14   , 15   , 10   , 9    , 8    , GK                     , 26    , $400K 
 Dany N'Guessan       , 13    , 10    , 11    , 11    , 13    , 14    , 11    , 13    , 13  , 8   , 8   , 8   , 9   , 9   , 8   , 11  , 13  , 6   , 10  , 6   , 10  , 9   , 9   , 11  , 13  , 12  , 10  , 9   , 12  , 11  , 4   , 5   , 10  , 10  , 6   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RL)         ", 23    , $375K 
 Louis Carey          , 8     , 10    , 12    , 12    , 14    , 8     , 16    , 13    , 6   , 14  , 15  , 14  , 11  , 10  , 9   , 16  , 2   , 16  , 9   , 14  , 14  , 15  , 3   , 8   , 8   , 4   , 7   , 4   , 15  , 8   , 10  , 14  , 10  , 4   , 15  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 34    , $375K 
 Billy Clarke         , 16    , 14    , 10    , 6     , 9     , 12    , 10    , 7     , 4   , 11  , 9   , 11  , 11  , 13  , 13  , 13  , 8   , 5   , 13  , 12  , 9   , 13  , 7   , 12  , 15  , 12  , 11  , 2   , 7   , 13  , 3   , 3   , 12  , 8   , 3   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RL), ST            ", 23    , $375K 
 James Harper         , 10    , 13    , 12    , 8     , 20    , 9     , 17    , 12    , 6   , 8   , 9   , 11  , 8   , 12  , 11  , 14  , 8   , 15  , 9   , 10  , 15  , 17  , 10  , 9   , 10  , 10  , 14  , 11  , 5   , 8   , 3   , 8   , 14  , 8   , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ", 30    , $375K 
 Martyn Woolford      , 15    , 12    , 10    , 12    , 8     , 13    , 7     , 6     , 5   , 9   , 7   , 9   , 9   , 12  , 7   , 14  , 16  , 4   , 13  , 9   , 12  , 14  , 8   , 11  , 12  , 11  , 12  , 9   , 13  , 10  , 3   , 3   , 14  , 9   , 8   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)                , 25    , $375K 
 Aaron Cresswell      , 12    , 11    , 10    , 10    , 11    , 12    , 13    , 9     , 8   , 11  , 10  , 10  , 10  , 9   , 10  , 14  , 12  , 9   , 9   , 8   , 11  , 12  , 12  , 12  , 9   , 8   , 12  , 13  , 12  , 12  , 8   , 11  , 11  , 13  , 14  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)               , 21    , $375K 
 Sammy Clingan        , 11    , 13    , 9     , 10    , 12    , 11    , 15    , 11    , 12  , 11  , 13  , 12  , 12  , 13  , 12  , 16  , 11  , 12  , 10  , 11  , 12  , 13  , 14  , 13  , 9   , 8   , 11  , 15  , 10  , 14  , 5   , 10  , 14  , 14  , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ", 27    , $375K 
 Adam El-Abd          , 8     , 8     , 17    , 11    , 14    , 9     , 15    , 18    , 17  , 12  , 18  , 11  , 11  , 8   , 13  , 14  , 6   , 11  , 5   , 12  , 9   , 9   , 3   , 5   , 4   , 5   , 9   , 4   , 11  , 6   , 5   , 14  , 9   , 4   , 14  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 26    , $375K 
 Brian Howard         , 11    , 7     , 14    , 7     , 8     , 11    , 12    , 13    , 10  , 12  , 7   , 13  , 11  , 13  , 13  , 12  , 11  , 15  , 14  , 9   , 9   , 9   , 13  , 12  , 13  , 9   , 12  , 14  , 7   , 13  , 5   , 9   , 12  , 18  , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)               , 28    , $375K 
 Matt Sparrow         , 12    , 13    , 13    , 9     , 14    , 11    , 13    , 9     , 13  , 12  , 12  , 11  , 13  , 11  , 12  , 12  , 11  , 5   , 12  , 11  , 13  , 13  , 9   , 9   , 9   , 9   , 12  , 4   , 9   , 9   , 5   , 7   , 13  , 8   , 11  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (RLC)             , 27    , $375K 
 Steve De Ridder      , 15    , 12    , 10    , 9     , 9     , 15    , 9     , 8     , 13  , 11  , 14  , 11  , 9   , 12  , 12  , 12  , 15  , 5   , 12  , 3   , 14  , 14  , 6   , 15  , 12  , 4   , 10  , 4   , 9   , 7   , 7   , 6   , 12  , 10  , 3   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (R), ST           ", 24    , $375K 
 Theo Robinson        , 16    , 11    , 9     , 9     , 14    , 17    , 16    , 11    , 10  , 7   , 9   , 9   , 7   , 5   , 7   , 13  , 13  , 5   , 10  , 5   , 7   , 10  , 3   , 7   , 9   , 9   , 6   , 3   , 7   , 7   , 4   , 3   , 7   , 9   , 3   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 22    , $350K 
 Faris Haroun         , 11    , 10    , 11    , 14    , 14    , 12    , 16    , 10    , 7   , 13  , 13  , 14  , 14  , 12  , 14  , 13  , 15  , 8   , 18  , 10  , 16  , 16  , 9   , 9   , 13  , 13  , 13  , 8   , 13  , 10  , 8   , 10  , 12  , 10  , 10  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  , 25    , $350K 
 Liam Feeney          , 16    , 8     , 8     , 10    , 9     , 16    , 12    , 10    , 9   , 7   , 5   , 8   , 8   , 10  , 8   , 9   , 10  , 8   , 10  , 8   , 10  , 9   , 10  , 7   , 10  , 9   , 8   , 9   , 4   , 10  , 14  , 3   , 9   , 4   , 4   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RL)         ", 24    , $350K 
 Alan Dunne           , 13    , 11    , 10    , 9     , 15    , 13    , 16    , 11    , 17  , 9   , 16  , 11  , 11  , 8   , 8   , 15  , 11  , 11  , 10  , 10  , 13  , 16  , 8   , 12  , 11  , 12  , 12  , 10  , 13  , 12  , 3   , 13  , 12  , 9   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)               , 28    , $350K 
 G bor Gyepes         , 8     , 10    , 10    , 15    , 12    , 9     , 14    , 13    , 12  , 10  , 13  , 10  , 11  , 8   , 10  , 15  , 5   , 5   , 8   , 12  , 12  , 13  , 3   , 5   , 7   , 4   , 11  , 1   , 15  , 5   , 4   , 13  , 10  , 4   , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 30    , $350K 
 Brett Ormerod        , 13    , 15    , 12    , 11    , 14    , 12    , 16    , 12    , 14  , 15  , 18  , 11  , 15  , 10  , 11  , 18  , 9   , 8   , 13  , 11  , 18  , 18  , 10  , 13  , 14  , 15  , 11  , 6   , 14  , 9   , 5   , 11  , 14  , 13  , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), ST              ", 34    , $350K 
 Gary Dicker          , 12    , 12    , 12    , 11    , 14    , 11    , 14    , 12    , 10  , 13  , 11  , 13  , 8   , 13  , 12  , 14  , 7   , 9   , 12  , 12  , 13  , 11  , 8   , 8   , 8   , 6   , 12  , 9   , 9   , 6   , 6   , 11  , 13  , 8   , 11  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  , 24    , $350K 
 Chris Weale          , 11    , 12    , 7     , 14    , 9     , 11    , 10    , 10    , 7   , 10  , 10  , 7   , 8   , 11  , 10  , 14  , 1   , 12  , 3   , 13  , 10  , 15  , -   , -   , -   , -   , 8   , 10  , -   , -   , -   , -   , -   , 3   , -   , 11  , 14   , 12   , 7    , 8    , 11   , 10   , 13   , 14   , 11   , 14   , 11   , GK                     , 29    , $350K 
 Damion Stewart       , 13    , 6     , 13    , 16    , 13    , 15    , 12    , 16    , 14  , 10  , 15  , 6   , 9   , 3   , 8   , 14  , 4   , 10  , 6   , 8   , 10  , 12  , 4   , 5   , 5   , 10  , 9   , 4   , 17  , 5   , 10  , 14  , 8   , 4   , 13  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 30    , $350K 
 Ashley Barnes        , 13    , 11    , 13    , 11    , 14    , 12    , 14    , 12    , 12  , 14  , 13  , 10  , 12  , 11  , 12  , 15  , 7   , 9   , 12  , 12  , 14  , 13  , 3   , 7   , 8   , 10  , 12  , 4   , 12  , 9   , 5   , 7   , 9   , 13  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 21    , $350K 
 Cody Cropper         , 8     , 14    , 12    , 14    , 9     , 7     , 2     , 5     , 11  , 6   , 11  , 8   , 4   , 1   , 12  , 8   , 2   , 7   , 2   , 12  , 1   , 1   , -   , -   , -   , -   , 1   , 6   , -   , -   , -   , -   , -   , 3   , -   , 5   , 12   , 4    , 10   , 6    , 11   , 6    , 12   , 12   , 6    , 10   , 8    , GK                     , 18    , $350K 
 Garath McCleary      , 12    , 14    , 14    , 11    , 14    , 15    , 11    , 10    , 2   , 7   , 6   , 9   , 8   , 11  , 7   , 9   , 14  , 5   , 9   , 3   , 8   , 6   , 9   , 13  , 14  , 11  , 11  , 5   , 9   , 10  , 2   , 6   , 13  , 3   , 9   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                , 24    , $350K 
 Luke Steele          , 11    , 14    , 13    , 12    , 15    , 12    , 9     , 15    , 1   , 11  , 11  , 11  , 7   , 6   , 5   , 10  , 1   , 4   , 10  , 11  , 14  , 16  , -   , -   , -   , -   , 7   , 6   , -   , -   , -   , -   , -   , 2   , -   , 12  , 10   , 14   , 9    , 5    , 11   , 9    , 13   , 15   , 10   , 14   , 11   , GK                     , 26    , $350K 
 Franck Moussa        , 11    , 11    , 12    , 8     , 13    , 11    , 13    , 8     , 10  , 11  , 10  , 10  , 10  , 12  , 10  , 10  , 12  , 8   , 12  , 8   , 10  , 12  , 11  , 10  , 10  , 10  , 10  , 11  , 9   , 9   , 5   , 4   , 13  , 11  , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (LC)              , 21    , $325K 
 Dan Harding          , 12    , 10    , 12    , 11    , 14    , 13    , 11    , 10    , 14  , 13  , 11  , 11  , 10  , 11  , 11  , 9   , 8   , 7   , 11  , 13  , 12  , 13  , 12  , 12  , 12  , 8   , 10  , 12  , 14  , 11  , 9   , 10  , 10  , 5   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)               , 27    , $325K 
 David Clarkson       , 10    , 9     , 8     , 9     , 15    , 10    , 16    , 12    , 11  , 9   , 12  , 11  , 10  , 11  , 10  , 16  , 9   , 7   , 13  , 7   , 13  , 14  , 3   , 9   , 8   , 10  , 12  , 4   , 10  , 10  , 1   , 3   , 14  , 16  , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST             ", 25    , $325K 
 Lewin Nyatanga       , 12    , 12    , 11    , 14    , 12    , 15    , 12    , 14    , 15  , 12  , 12  , 10  , 11  , 8   , 8   , 12  , 2   , 14  , 10  , 6   , 13  , 12  , 2   , 7   , 7   , 6   , 10  , 6   , 13  , 3   , 8   , 11  , 10  , 9   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 22    , $325K 
 Michail Antonio      , 15    , 10    , 13    , 8     , 14    , 15    , 14    , 10    , 8   , 8   , 8   , 5   , 6   , 8   , 7   , 7   , 14  , 5   , 8   , 6   , 8   , 11  , 7   , 8   , 12  , 6   , 6   , 7   , 4   , 4   , 16  , 4   , 7   , 8   , 4   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (R)               , 21    , $325K 
 Tommy Spurr          , 10    , 7     , 11    , 12    , 10    , 10    , 11    , 11    , 9   , 11  , 13  , 10  , 9   , 8   , 9   , 12  , 6   , 11  , 8   , 10  , 12  , 13  , 12  , 11  , 8   , 3   , 10  , 12  , 11  , 9   , 14  , 11  , 10  , 7   , 12  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 23    , $325K 
 Mathieu Manset       , 14    , 8     , 14    , 14    , 8     , 13    , 10    , 17    , 15  , 9   , 15  , 8   , 7   , 11  , 7   , 13  , 11  , 6   , 10  , 7   , 9   , 12  , 5   , 8   , 10  , 9   , 9   , 6   , 13  , 9   , 5   , 5   , 9   , 11  , 3   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 21    , $325K 
 Jonathan Parr        , 13    , 13    , 12    , 9     , 13    , 14    , 16    , 10    , 9   , 12  , 12  , 13  , 13  , 11  , 8   , 12  , 9   , 5   , 12  , 10  , 13  , 16  , 11  , 12  , 12  , 12  , 12  , 7   , 10  , 12  , 4   , 13  , 10  , 6   , 13  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M/AM (L)          , 22    , $325K 
 Tommy Rowe           , 13    , 14    , 12    , 8     , 18    , 13    , 14    , 6     , 5   , 12  , 10  , 13  , 11  , 9   , 9   , 10  , 12  , 10  , 13  , 11  , 13  , 14  , 10  , 12  , 13  , 10  , 12  , 6   , 8   , 10  , 6   , 9   , 10  , 6   , 10  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (LC)                 , 22    , $325K 
 Marcos Painter       , 12    , 11    , 11    , 11    , 16    , 11    , 14    , 12    , 9   , 10  , 13  , 12  , 12  , 10  , 12  , 13  , 7   , 8   , 12  , 13  , 10  , 12  , 6   , 9   , 7   , 6   , 10  , 6   , 12  , 6   , 7   , 12  , 10  , 8   , 13  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (LC)                 , 24    , $325K 
 Pascal Chimbonda     , 12    , 14    , 13    , 11    , 16    , 13    , 17    , 14    , 16  , 12  , 9   , 10  , 8   , 10  , 12  , 9   , 15  , 7   , 14  , 12  , 13  , 11  , 7   , 12  , 11  , 7   , 14  , 5   , 13  , 8   , 10  , 12  , 12  , 10  , 15  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)                  , 32    , $325K 
 Shaun Batt           , 16    , 10    , 8     , 13    , 12    , 16    , 10    , 14    , 6   , 6   , 7   , 7   , 7   , 8   , 5   , 10  , 11  , 4   , 11  , 8   , 12  , 14  , 2   , 11  , 13  , 11  , 9   , 1   , 8   , 4   , 1   , 2   , 10  , 1   , 3   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M/AM (R), ST           ", 24    , $325K 
 Seyi Olofinjana      , 10    , 10    , 14    , 16    , 13    , 12    , 14    , 15    , 10  , 13  , 13  , 13  , 10  , 14  , 12  , 8   , 8   , 6   , 14  , 11  , 13  , 14  , 5   , 5   , 12  , 10  , 14  , 4   , 14  , 9   , 7   , 10  , 11  , 8   , 11  , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  , 31    , $325K 
 Kevin Kilbane        , 8     , 10    , 14    , 12    , 12    , 6     , 17    , 14    , 10  , 12  , 12  , 14  , 14  , 11  , 12  , 14  , 9   , 14  , 9   , 16  , 17  , 14  , 10  , 11  , 11  , 10  , 12  , 9   , 14  , 10  , 15  , 12  , 13  , 9   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (L), M (LC)          ", 34    , $325K 
 Craig Davies         , 13    , 11    , 13    , 10    , 13    , 13    , 11    , 13    , 9   , 10  , 12  , 10  , 7   , 5   , 8   , 16  , 10  , 6   , 12  , 6   , 11  , 10  , 3   , 8   , 9   , 14  , 10  , 4   , 12  , 16  , 3   , 5   , 9   , 12  , 4   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 25    , $325K 
 Steve Foster         , 10    , 10    , 11    , 12    , 14    , 10    , 13    , 12    , 10  , 12  , 12  , 12  , 10  , 9   , 12  , 14  , 8   , 14  , 10  , 14  , 12  , 12  , 1   , 3   , 3   , 7   , 12  , 3   , 14  , 2   , 11  , 13  , 12  , 8   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)                 , 30    , $300K 
 Tommy Elphick        , 12    , 9     , 12    , 12    , 14    , 11    , 14    , 12    , 10  , 9   , 13  , 10  , 11  , 7   , 9   , 13  , 5   , 12  , 7   , 9   , 8   , 8   , 4   , 6   , 5   , 4   , 9   , 5   , 13  , 4   , 6   , 11  , 9   , 8   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  , 23    , $120K 
 Nick Barmby          , 11    , 11    , 11    , 9     , 14    , 8     , 10    , 11    , 15  , 13  , 11  , 15  , 11  , 14  , 14  , 15  , 12  , 14  , 15  , 8   , 14  , 12  , 7   , 10  , 8   , 11  , 13  , 10  , 16  , 7   , 1   , 6   , 13  , 14  , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RLC), ST           ", 37    , $110K 
 Lewis Price          , 10    , 12    , 13    , 16    , 13    , 14    , 12    , 13    , 14  , 14  , 10  , 13  , 9   , 3   , 10  , 14  , 8   , 4   , 2   , 14  , 10  , 10  , -   , -   , -   , -   , 4   , 7   , -   , -   , -   , -   , -   , 3   , -   , 4   , 8    , 10   , 9    , 3    , 12   , 5    , 10   , 14   , 12   , 2    , 13   , GK                     , 26    , $110K 
 Emile Sinclair       , 13    , 10    , 6     , 11    , 14    , 15    , 8     , 11    , 6   , 7   , 8   , 9   , 8   , 6   , 6   , 7   , 10  , 4   , 8   , 3   , 9   , 9   , 6   , 8   , 10  , 10  , 9   , 3   , 6   , 6   , 1   , 1   , 5   , 6   , 2   , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 23    , $110K 
 Colin Healy          , 10    , 13    , 12    , 9     , 13    , 10    , 17    , 11    , 10  , 11  , 10  , 13  , 11  , 8   , 11  , 13  , 9   , 11  , 10  , 13  , 11  , 12  , 5   , 12  , 9   , 8   , 12  , 10  , 8   , 9   , 4   , 10  , 14  , 9   , 11  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (C)           ", 31    , $110K 
 Daniel Bogdanovic    , 12    , 12    , 9     , 14    , 14    , 12    , 13    , 7     , 9   , 13  , 11  , 10  , 12  , 10  , 12  , 12  , 12  , 5   , 11  , 13  , 13  , 13  , 6   , 13  , 13  , 13  , 13  , 9   , 12  , 10  , 6   , 8   , 11  , 14  , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     , 31    , $110K 
 Bartosz Bialkowski   , 9     , 10    , 10    , 14    , 13    , 9     , 6     , 11    , 10  , 7   , 9   , 7   , 9   , 10  , 9   , 12  , 11  , 7   , 3   , 9   , 10  , 11  , -   , -   , -   , -   , 1   , 7   , -   , -   , -   , -   , -   , 2   , -   , 3   , 13   , 12   , 10   , 9    , 13   , 12   , 13   , 13   , 10   , 6    , 11   , GK                     , 23    , $110K 
 Stephen Pearson      , 16    , 11    , 10    , 11    , 18    , 15    , 18    , 9     , 9   , 10  , 8   , 7   , 10  , 11  , 7   , 10  , 12  , 9   , 13  , 6   , 11  , 16  , 10  , 10  , 12  , 8   , 9   , 5   , 9   , 7   , 2   , 5   , 9   , 4   , 9   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (LC)              , 28    , $100K 
 Adriano Basso        , 8     , 14    , 7     , 13    , 18    , 9     , 19    , 14    , 2   , 13  , 8   , 12  , 13  , 9   , 11  , 17  , 11  , 10  , 1   , 13  , 4   , 9   , -   , -   , -   , -   , 4   , 10  , -   , -   , -   , -   , -   , 1   , -   , 9   , 13   , 13   , 8    , 9    , 13   , 11   , 14   , 14   , 10   , 13   , 13   , GK                     , 36    , $100K 
 Peter Brezovan       , 12    , 7     , 15    , 18    , 4     , 4     , 4     , 12    , 7   , 12  , 13  , 9   , 12  , 5   , 8   , 9   , 8   , 7   , 3   , 9   , 9   , 8   , -   , -   , -   , -   , 6   , 7   , -   , -   , -   , -   , -   , 1   , -   , 6   , 16   , 16   , 8    , 6    , 7    , 10   , 9    , 11   , 5    , 8    , 13   , GK                     , 31    , $100K 
