Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Daniel Bello                 ,9,11,11,9,12,13,8,5,13,11,14,6,10,6,10,10,3,4,3,10,16,13, 3   , 5   , 8   , 11  ,8,7, 11  , 7   , 8   , 3   , 7   ,11, 4   ,10, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $375K   
 Agostino Gallo               ,12,8,7,13,11,10,6,4,9,7,1,6,6,12,4,6,5,11,9,7,15,8, 3   , 4   , 9   , 14  ,12,7, 16  , 8   , 5   , 7   , 9   ,13, 7   ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,34, $375K   
 Csar Meza Colli             ,16,13,10,6,6,10,10,7,7,10,5,11,6,6,10,7,14,8,11,6,15,10, 3   , 6   , 6   , 5   ,11,3, 10  , 8   , 3   , 10  , 11  ,4, 12  ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ",17, $375K   
 F bio Nunes                  ,11,10,7,7,10,11,8,8,8,10,9,9,9,9,9,9,14,7,11,6,8,8, 9   , 9   , 10  , 6   ,11,10, 10  , 12  , 11  , 10  , 10  ,10, 11  ,12, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RL)                 ,20, $375K   
 Filippo Inzaghi              ,13,14,10,11,5,11,10,8,13,18,15,17,17,9,16,18,6,16,20,6,12,15, 8   , 12  , 12  , 10  ,10,7, 12  , 12  , 12  , 5   , 10  ,10, 8   ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (R)               ,35, $350K   
 Alessandro Pirelli           ,10,8,9,8,10,8,10,9,10,8,10,9,8,8,9,5,9,10,9,8,10,10, -   , -   , -   , -   ,2,8, -   , -   , -   , -   , -   ,3, -   ,4, 13   , 9    , 13   , 14   , 13   , 14   , 14   , 14   , 9    , 6    , 12   , GK                     ,18, $350K   
 Francesco De Prosperis       ,14,13,11,7,14,12,11,4,10,10,8,9,8,8,9,11,3,10,7,8,12,15, 8   , 5   , 6   , 10  ,12,3, 11  , 11  , 2   , 7   , 8   ,8, 3   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,18, $350K   
 Alessio Scarpi               ,10,11,13,15,14,10,14,12,7,14,15,14,10,8,10,13,3,18,5,15,12,8, -   , -   , -   , -   ,3,10, -   , -   , -   , -   , -   ,2, -   ,8, 11   , 12   , 12   , 16   , 10   , 9    , 12   , 10   , 15   , 13   , 8    , GK                     ,36, $350K   
 Tano                         ,13,12,10,15,12,14,8,8,5,6,8,10,5,3,8,10,11,4,10,2,5,6, -   , -   , -   , -   ,8,6, -   , -   , -   , -   , -   ,3, -   ,9, 11   , 12   , 13   , 8    , 14   , 9    , 11   , 8    , 10   , 11   , 10   , GK                     ,20, $350K   
 Jos Carlos Terr¢n           ,11,10,7,8,12,12,9,5,10,12,10,11,9,7,10,10,11,7,6,11,10,9, 12  , 11  , 8   , 9   ,10,6, 9   , 10  , 6   , 5   , 10  ,12, 10  ,13, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (RC)                 ,19, $350K   
 Guilherme                    ,12,12,12,9,9,12,7,4,15,5,3,8,5,7,3,9,7,3,8,9,15,12, 10  , 7   , 13  , 11  ,10,10, 11  , 10  , 6   , 4   , 9   ,10, 1   ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,18, $350K   
 Sebastian Mladen             ,13,10,13,9,10,12,7,3,15,11,11,8,11,9,13,10,3,9,6,13,7,11, -   , -   , -   , -   ,4,9, -   , -   , -   , -   , -   ,3, -   ,4, 11   , 11   , 11   , 13   , 11   , 10   , 12   , 13   , 7    , 10   , 9    , GK                     ,17, $325K   
 Marco Guerriera              ,13,12,10,12,15,13,14,8,14,9,9,5,9,8,5,15,8,12,14,8,12,14, -   , -   , -   , -   ,7,6, -   , -   , -   , -   , -   ,3, -   ,5, 13   , 13   , 8    , 6    , 17   , 13   , 15   , 17   , 16   , 18   , 12   , GK                     ,41, $325K   
 Nicol Manfredini            ,9,13,10,14,11,8,11,5,20,8,7,8,14,8,10,10,15,12,4,9,8,10, 2   , 3   , 3   , 3   ,9,3, 14  , 6   , 3   , 11  , 9   ,6, 11  ,4, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,19, $325K   
 Gianluca Romiti              ,11,10,11,8,13,10,12,10,11,11,12,11,8,9,10,7,8,7,12,9,12,11, 8   , 9   , 11  , 6   ,9,10, 11  , 9   , 11  , 11  , 10  ,8, 11  ,10, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                  ,22, $325K   
 Simone Andrea Ganz           ,12,12,9,10,11,13,8,10,11,10,12,8,9,7,8,7,5,6,12,5,11,8, 3   , 3   , 3   , 3   ,5,3, 13  , 3   , 4   , 13  , 5   ,3, 14  ,5, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,18, $325K   
 Djumo Bocar                  ,11,9,9,9,18,11,5,2,5,6,2,9,8,1,3,6,6,1,8,2,8,8, 6   , 7   , 10  , 5   ,6,9, 9   , 1   , 9   , 2   , 3   ,5, 5   ,4, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)                ,19, $300K   
 Olandzombo Bahanguila Obissi ,12,8,9,8,14,10,6,6,4,7,4,8,2,6,2,10,9,11,11,6,9,10, 4   , 7   , 9   , 3   ,7,4, 8   , 4   , 7   , 11  , 10  ,5, 7   ,13, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)             ,18, $300K   
 Alessio Romagnoli            ,10,11,10,8,12,13,9,5,10,9,8,10,8,8,12,8,9,12,2,4,17,12, 6   , 7   , 10  , 10  ,9,8, 11  , 8   , 4   , 7   , 12  ,8, 11  ,12, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)               ,18, $300K   
 David Speziale               ,13,10,9,4,10,11,8,6,12,5,9,7,4,7,7,10,5,8,7,4,12,13, 4   , 7   , 6   , 4   ,6,14, 4   , 12  , 2   , 5   , 10  ,5, 12  ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (LC)                 ,18, $300K   
 Roger Miller Rojas Peralta   ,12,12,12,4,15,12,7,2,12,2,3,6,4,5,5,9,5,8,4,5,9,12, 7   , 8   , 11  , 13  ,10,4, 9   , 11  , 2   , 2   , 6   ,3, 1   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $300K   
 Yibeltal Bassani             ,11,11,11,3,12,11,7,1,5,5,2,6,2,10,7,8,15,11,4,3,12,11, 6   , 6   , 9   , 14  ,6,8, 17  , 7   , 10  , 12  , 11  ,8, 13  ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,34, $300K   
 Daniel Sako                  ,7,9,10,14,14,9,9,7,14,6,7,4,6,4,7,10,9,10,4,10,16,13, 10  , 10  , 11  , 7   ,9,10, 7   , 9   , 5   , 4   , 10  ,9, 3   ,12, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)                ,18, $300K   
 Lorenzo Pollarolo            ,13,13,12,14,9,12,7,4,8,6,8,10,11,3,6,10,6,7,3,8,10,12, 16  , 14  , 14  , 13  ,15,18, 14  , 14  , 6   , 6   , 16  ,16, 9   ,17, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (LC)         ",38, $300K   
 Steve Junior Baha            ,12,7,6,5,14,11,4,4,12,6,2,7,3,6,4,8,12,1,11,2,13,9, 7   , 7   , 8   , 7   ,7,9, 9   , 7   , 1   , 9   , 9   ,9, 8   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ",22, $300K   
 Alin Petrea                  ,12,8,5,12,13,10,6,5,15,8,2,10,8,8,7,8,3,9,8,6,10,11, 5   , 4   , 14  , 6   ,9,6, 7   , 7   , 10  , 5   , 11  ,11, 4   ,17, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                 ,18, $275K   
 Davide Adorni                ,12,12,12,9,15,12,6,8,12,2,8,10,12,1,10,10,10,1,2,11,7,11, 3   , 5   , 3   , 2   ,6,1, 11  , 4   , 9   , 8   , 7   ,3, 10  ,6, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                  ,18, $120K   
 Roberto Insigne              ,13,7,7,10,7,10,8,4,9,4,2,6,6,5,4,7,17,8,7,4,16,12, 8   , 5   , 7   , 12  ,9,8, 10  , 10  , 1   , 2   , 7   ,2, 7   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Andrea Sala                  ,7,12,14,14,9,10,4,4,7,6,9,6,10,3,11,8,3,2,3,8,2,3, 6   , 2   , 9   , 12  ,10,8, 11  , 6   , 1   , 6   , 7   ,3, 4   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Christopher Petrini          ,10,10,9,14,15,11,8,4,8,6,7,6,9,3,9,6,9,2,5,6,11,10, 1   , 3   , 2   , 2   ,10,1, 12  , 3   , 4   , 7   , 4   ,1, 12  ,5, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,19, $120K   
 Matteo Brunelli              ,13,8,8,10,12,10,5,3,11,3,13,5,12,1,7,9,2,8,2,10,1,3, 4   , 5   , 8   , 5   ,7,8, 8   , 10  , 1   , 7   , 10  ,2, 8   ,6, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (L)              ",19, $120K   
 Antonio Rozzi                ,11,9,8,10,6,12,7,3,11,4,3,6,7,5,4,8,10,11,10,7,16,12, 6   , 5   , 12  , 9   ,10,8, 12  , 6   , 1   , 2   , 2   ,8, 3   ,6, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Federico Gagliardini         ,10,9,5,7,15,9,4,3,8,5,11,5,6,1,11,9,1,12,3,10,1,3, 10  , 6   , 8   , 6   ,8,10, 12  , 9   , 9   , 10  , 10  ,8, 13  ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ",18, $120K   
 Cristiano Ingretolli         ,8,9,11,9,15,10,6,6,7,7,2,4,2,5,4,8,13,10,12,2,9,10, 1   , 5   , 3   , 2   ,9,3, 9   , 5   , 1   , 12  , 10  ,4, 12  ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (RC), WB (R)         ",18, $120K   
 Marco Speranza               ,11,12,12,5,17,12,8,3,13,7,6,5,6,9,8,10,5,1,1,9,10,13, 4   , 5   , 6   , 10  ,9,1, 11  , 5   , 1   , 4   , 6   ,5, 1   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Francesco Proietti Gaffi     ,7,7,8,13,13,8,3,5,3,3,10,5,9,2,8,8,2,2,2,5,2,3, 8   , 5   , 2   , 4   ,8,6, 11  , 6   , 2   , 6   , 9   ,1, 10  ,3, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,18, $120K   
 Diego Esposito               ,11,11,11,3,8,13,9,5,10,7,6,5,7,8,11,7,15,5,11,6,13,10, 8   , 3   , 3   , 6   ,6,4, 4   , 8   , 3   , 7   , 10  ,8, 6   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,19, $120K   
 Christian Scalvini           ,13,10,5,14,12,12,8,6,15,6,3,3,5,3,8,8,4,1,5,9,16,11, 1   , 3   , 7   , 6   ,8,1, 12  , 4   , 1   , 1   , 8   ,3, 1   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,16, $120K   
 Roberto Everton Franca       ,8,9,6,8,14,12,8,6,7,7,14,6,4,10,11,10,7,4,1,4,14,12, 9   , 5   , 6   , 5   ,7,6, 11  , 9   , 2   , 6   , 7   ,9, 2   ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Alessandro Viscontini        ,12,10,7,9,9,10,7,3,12,8,8,4,8,6,7,7,4,8,5,7,7,10, 4   , 3   , 1   , 6   ,7,1, 13  , 2   , 1   , 6   , 7   ,9, 13  ,3, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,16, $120K   
 Francesco Pagliarini         ,11,8,6,8,10,9,6,3,5,5,3,4,2,3,1,8,8,11,9,5,13,9, 8   , 5   , 10  , 10  ,9,4, 6   , 4   , 1   , 1   , 3   ,2, 1   ,5, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Alessio Teti                 ,12,8,3,11,14,8,7,3,7,4,9,8,3,7,2,10,9,9,7,4,12,12, 4   , 7   , 5   , 4   ,10,1, 10  , 3   , 3   , 7   , 4   ,4, 13  ,10, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RL)                 ,17, $120K   
 David Forgacs                ,11,11,11,6,7,11,5,1,4,4,1,7,1,6,5,6,11,10,11,2,11,8, 8   , 3   , 7   , 13  ,8,7, 10  , 4   , 3   , 3   , 9   ,4, 4   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Ettore Lagomarsini           ,7,15,13,10,16,3,2,2,5,4,9,5,11,1,6,8,1,5,1,7,1,1, 4   , 2   , 9   , 11  ,7,2, 5   , 6   , 1   , 6   , 4   ,8, 2   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Tommaso Papa                 ,6,14,15,10,14,9,3,2,7,3,12,10,7,1,7,8,3,3,1,7,1,2, 7   , 7   , 6   , 12  ,10,4, 12  , 8   , 2   , 6   , 8   ,8, 1   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $120K   
 Nicholas Bensaja             ,12,11,11,6,10,11,7,2,11,6,2,12,5,8,8,8,11,10,12,6,9,11, 6   , 7   , 12  , 11  ,7,6, 10  , 9   , 2   , 4   , 9   ,8, 6   ,10, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST             ",17, $120K   
 Paolo Di Bella               ,9,10,11,9,9,13,7,6,7,9,5,8,7,8,5,9,6,2,6,9,10,11, 7   , 6   , 9   , 6   ,11,3, 9   , 4   , 1   , 1   , 7   ,7, 2   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RL), ST            ",16, $110K   
 Antonio Grippi               ,13,10,12,7,9,13,7,3,10,7,10,7,4,7,6,10,4,1,6,4,10,11, 5   , 8   , 9   , 12  ,12,7, 5   , 11  , 3   , 3   , 11  ,8, 3   ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                 ,17, $110K   
 Matteo Piromalli             ,10,12,13,13,18,13,7,6,13,6,4,10,9,6,6,9,4,11,8,6,7,12, 7   , 10  , 7   , 12  ,10,7, 9   , 6   , 5   , 3   , 8   ,2, 3   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RL), ST            ",18, $110K   
 Juan Cruz Alvaro Armada      ,11,8,9,8,14,8,6,4,6,4,13,7,10,2,9,10,7,6,2,9,8,10, 8   , 5   , 6   , 8   ,12,8, 1   , 6   , 2   , 9   , 12  ,8, 9   ,11, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,20, $110K   
 Marco Boi                    ,11,10,9,4,16,10,5,1,13,1,9,5,1,5,5,10,13,9,9,2,9,10, 5   , 4   , 1   , 2   ,7,5, 7   , 5   , 3   , 10  , 5   ,1, 13  ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                  ,19, $110K   
 Yago Del Piero               ,11,12,6,6,11,10,9,6,9,8,6,9,8,13,9,13,13,6,10,5,7,5, 5   , 3   , 12  , 12  ,12,8, 11  , 8   , 1   , 1   , 5   ,5, 1   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,16, $110K   
 Matteo Ricci                 ,12,10,7,4,13,10,8,3,10,4,5,5,9,3,6,9,8,12,3,9,11,13, 6   , 2   , 3   , 8   ,7,2, 10  , 2   , 7   , 8   , 12  ,1, 12  ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM              ",16, $110K   
 Andrea Bedotti               ,12,9,6,10,16,12,4,3,12,7,9,10,6,4,7,9,9,1,10,5,6,9, 5   , 2   , 3   , 8   ,12,7, 2   , 13  , 1   , 10  , 12  ,4, 10  ,12, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,18, $110K   
 Simone Perilli               ,13,14,13,8,13,9,5,4,4,7,11,5,9,1,9,8,1,3,2,8,1,3, 4   , 5   , 10  , 7   ,8,8, 1   , 7   , 8   , 7   , 7   ,2, 4   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (L), AM (RL)         ",20, $110K   
 Tiberio Velocci              ,11,11,11,10,8,11,7,3,11,1,3,6,4,3,1,8,11,7,9,3,14,12, 7   , 7   , 6   , 5   ,12,8, 1   , 7   , 2   , 6   , 12  ,8, 4   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                 ,17, $110K   
 Daniele Curto                ,13,8,9,8,10,12,7,3,14,5,14,8,8,5,6,10,12,7,1,6,11,11, 5   , 3   , 10  , 11  ,10,9, 13  , 6   , 1   , 1   , 4   ,9, 2   ,6, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,18, $110K   
 Mauro Bollino                ,11,6,5,12,14,10,4,3,4,2,9,8,1,3,3,10,16,11,11,1,5,8, 3   , 5   , 2   , 3   ,10,3, 3   , 8   , 8   , 10  , 9   ,5, 13  ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)               ,17, $110K   
 Stefano Cerniglia            ,10,11,8,8,18,12,10,3,13,2,5,5,6,9,4,10,8,3,7,2,15,13, -   , -   , -   , -   ,3,8, -   , -   , -   , -   , -   ,1, -   ,3, 13   , 9    , 10   , 11   , 10   , 10   , 10   , 13   , 9    , 6    , 6    , GK                     ,18, $110K   
 Kelly Oviahon                ,12,10,10,5,14,12,5,2,12,6,4,7,7,6,2,10,3,2,5,2,6,9, 5   , 8   , 6   , 11  ,8,8, 10  , 7   , 1   , 3   , 9   ,8, 2   ,5, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,16, $110K   
 Simone Bruno                 ,12,8,12,4,11,10,7,3,9,5,3,3,5,12,8,7,7,8,4,7,9,11, 3   , 4   , 3   , 7   ,9,8, 6   , 7   , 2   , 9   , 11  ,2, 7   ,13, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,19, $110K   
 Tiziano Scarfagna            ,11,13,13,9,13,8,7,5,4,5,13,8,10,2,3,9,1,8,1,13,1,3, 5   , 6   , 12  , 4   ,11,5, 1   , 7   , 3   , 6   , 8   ,8, 7   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (L)                  ,20, $110K   
 Alessandro Berardi           ,12,12,13,12,11,10,2,5,7,7,9,9,9,1,8,5,3,6,2,8,1,1, 2   , 4   , 11  , 8   ,8,2, 11  , 3   , 2   , 5   , 8   ,4, 1   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,16, $110K   
 Giuseppe Deodato             ,8,10,8,11,13,5,4,5,11,6,8,6,5,3,13,9,2,6,2,10,2,4, 3   , 6   , 4   , 1   ,6,1, 9   , 9   , 8   , 11  , 8   ,7, 12  ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (L)                  ,18, $110K   
 Guido Manfrin                ,10,11,13,3,17,13,8,3,14,8,5,5,3,8,5,10,4,3,3,3,15,12, 8   , 11  , 10  , 4   ,10,6, 8   , 7   , 2   , 1   , 7   ,8, 6   ,12, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (LC)                 ,17, $110K   
 Andrea Fischetti             ,12,9,7,8,11,11,6,3,10,7,9,4,3,8,6,10,14,10,8,5,8,11, -   , -   , -   , -   ,1,7, -   , -   , -   , -   , -   ,1, -   ,2, 12   , 10   , 8    , 5    , 9    , 9    , 9    , 12   , 10   , 6    , 8    , GK                     ,18, $110K   
 Andrea Cola                  ,12,8,8,10,13,10,9,4,13,6,7,3,9,1,6,9,4,6,3,8,15,13, 2   , 3   , 3   , 1   ,7,1, 9   , 5   , 3   , 5   , 7   ,4, 12  ,10, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)                  ,18, $110K   
 Isaac N'tow                  ,11,10,10,6,11,11,10,10,11,6,8,6,7,6,7,13,10,7,8,2,6,7, 1   , 2   , 7   , 8   ,12,1, 9   , 4   , 1   , 3   , 2   ,5, 2   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $110K   
 Axel Gulin                   ,8,7,7,4,12,11,9,2,7,4,3,3,2,7,3,8,8,1,4,1,9,13, 8   , 8   , 10  , 6   ,7,9, 9   , 6   , 9   , 9   , 9   ,7, 7   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (L)                  ,16, $110K   
 Mattia Longo                 ,11,8,12,8,15,8,5,2,15,3,4,11,5,5,2,9,9,2,6,3,7,9, 2   , 5   , 5   , 1   ,9,4, 12  , 3   , 8   , 9   , 7   ,8, 11  ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,22, $110K   
 Francesco Simonin            ,11,8,10,10,10,11,7,2,6,7,8,9,8,3,12,10,4,5,1,6,14,11, 4   , 4   , 7   , 2   ,8,1, 7   , 5   , 10  , 12  , 6   ,7, 14  ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)                  ,17, $110K   
 Kingsley Boateng             ,14,10,5,3,13,12,5,1,9,5,1,7,1,4,5,6,17,2,7,3,4,8, 9   , 13  , 10  , 6   ,13,5, 9   , 13  , 9   , 9   , 12  ,9, 9   ,13, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RC), AM (R)         ",22, $100K   
 Andrea Peverelli             ,12,11,12,7,8,12,6,3,3,7,4,5,6,3,11,10,6,9,6,11,15,11, -   , -   , -   , -   ,5,5, -   , -   , -   , -   , -   ,3, -   ,8, 8    , 10   , 8    , 4    , 13   , 12   , 9    , 9    , 7    , 6    , 9    , GK                     ,20, $100K   
 Gianluca Rubin               ,13,10,9,9,13,10,10,5,7,6,13,4,8,5,13,9,12,10,4,4,16,12, 4   , 3   , 11  , 8   ,9,4, 9   , 4   , 2   , 2   , 5   ,9, 2   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $100K   
 Marco Baldan                 ,9,9,9,12,12,10,6,6,12,5,4,7,11,2,7,10,3,1,2,8,15,11, 1   , 3   , 1   , 1   ,9,2, 11  , 3   , 2   , 8   , 10  ,4, 13  ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,17, $100K   
 Stefano Martinelli           ,13,11,8,9,12,11,6,3,13,4,1,10,3,9,5,6,4,2,6,3,8,9, 6   , 6   , 9   , 7   ,10,9, 4   , 6   , 3   , 5   , 13  ,9, 7   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (C)               ,18, $90K    
 Alessandro Pusceddu          ,12,8,6,3,10,11,5,9,3,4,3,2,10,2,3,8,13,3,7,4,7,9, 6   , 8   , 10  , 11  ,11,5, 11  , 3   , 3   , 3   , 8   ,9, 1   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (L), ST             ",17, $90K    
 Simone Napoli                ,9,12,11,11,8,12,11,3,13,8,5,6,8,5,3,10,10,10,3,6,8,13, 5   , 2   , 6   , 9   ,10,8, 6   , 6   , 1   , 1   , 9   ,5, 5   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,16, $90K    
 Emanuele Tedesco             ,11,11,10,5,14,11,6,5,9,7,1,10,7,4,2,6,10,4,11,4,9,8, 8   , 3   , 6   , 6   ,7,5, 4   , 11  , 3   , 6   , 5   ,5, 7   ,9, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,17, $90K    
 Simone Amelotti              ,11,10,7,4,10,11,7,2,5,4,2,10,7,6,2,8,11,10,3,9,14,12, 9   , 12  , 10  , 5   ,8,7, 2   , 4   , 3   , 3   , 9   ,8, 4   ,6, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (R)                  ,17, $90K    
 Riccardo Portaluppi          ,9,10,9,7,13,5,2,2,12,4,9,3,2,1,12,6,2,1,1,7,1,1, 1   , 3   , 6   , 9   ,7,2, 12  , 4   , 1   , 1   , 4   ,7, 4   ,4, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,19, $90K    
 Alessio Cola                 ,12,11,12,12,13,8,6,4,10,4,4,4,5,1,9,9,9,11,1,2,10,10, 7   , 3   , 10  , 11  ,10,8, 11  , 6   , 1   , 4   , 6   ,1, 3   ,8, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                     ,17, $90K    
 Alberto Marchiori            ,11,8,5,15,13,8,7,7,13,6,4,5,7,2,11,9,10,9,2,3,15,11, 4   , 4   , 4   , 4   ,8,4, 10  , 4   , 4   , 9   , 5   ,9, 14  ,4, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)                  ,17, $90K    
 Alessandro Brisigotti        ,12,10,7,10,10,12,8,2,7,4,9,8,2,5,8,10,13,5,12,2,10,13, 4   , 3   , 3   , 3   ,7,4, 5   , 7   , 1   , 4   , 11  ,1, 5   ,12, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,17, $90K    
 Massimiliano Fabbri          ,11,11,11,8,14,11,7,1,9,2,9,10,3,5,5,10,5,10,4,1,11,11, 5   , 3   , 6   , 10  ,13,9, 9   , 11  , 1   , 8   , 12  ,9, 12  ,13, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)              ",18, $90K    
 Giulio Giommarelli           ,9,8,9,9,8,9,9,7,8,9,8,9,9,10,8,5,8,10,8,9,8,8, 8   , 4   , 10  , 6   ,11,3, 1   , 9   , 2   , 1   , 10  ,1, 3   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (C)                 ,16, $85K    
 Davide Marini                ,10,9,10,11,11,10,10,10,11,9,8,8,9,5,8,14,7,9,4,9,10,9, 8   , 8   , 7   , 8   ,9,6, 6   , 8   , 8   , 6   , 7   ,8, 6   ,7, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,21, $85K    
 Alessio Mastromarino         ,11,10,11,11,11,10,4,4,8,4,3,8,1,4,6,9,11,1,7,1,5,8, 3   , 6   , 7   , 9   ,13,1, 4   , 7   , 2   , 8   , 9   ,9, 7   ,10, -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)                  ,18, $85K    
