Name,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Cre,Dec,Det,Fla,Inf,Off,Pos,Tea,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,LTh,Mar,Pas,Pen,Tac,Tec,Aer,Cmd,Com,Ecc,Han,Kic,One,Ref,Rus,Pun,Thr,Position,Age,Value
 Fran No                 , 9     , 8     , 12    , 14    , 10    , 10    , 11    , 13    , 15  , 12  , 6   , 9   , 13  , 10  , 14  , 10  , 9   , 6   , 5   , 12  , 11  , 11  , 5   , 4   , 5   , 4   , 11  , 2   , 12  , 7   , 3   , 13  , 10  , 1   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM           ", 19    , $1.4M   
 Tote                    , 12    , 15    , 13    , 10    , 9     , 11    , 9     , 10    , 15  , 12  , 12  , 13  , 11  , 18  , 14  , 17  , 18  , 15  , 15  , 11  , 9   , 8   , 10  , 14  , 15  , 10  , 17  , 12  , 12  , 12  , 9   , 5   , 18  , 12  , 9   , 17  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RC), ST         ", 32    , $1.4M   
 Germ n Lux              , 14    , 15    , 12    , 12    , 13    , 15    , 15    , 11    , 9   , 12  , 15  , 12  , 13  , 8   , 10  , 18  , 3   , 6   , 2   , 11  , 12  , 15  , -   , -   , -   , -   , 6   , 2   , -   , -   , -   , -   , -   , 6   , -   , 5   , 8    , 11   , 11   , 7    , 13   , 13   , 15   , 14   , 13   , 15   , 12   , GK                  , 29    , $1.4M   
 Manucho                 , 12    , 13    , 16    , 16    , 16    , 13    , 15    , 16    , 13  , 8   , 13  , 11  , 11  , 8   , 10  , 9   , 14  , 9   , 14  , 12  , 10  , 12  , 7   , 7   , 13  , 11  , 10  , 11  , 17  , 13  , 12  , 7   , 8   , 13  , 7   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 28    , $1.4M   
 David Soto              , 14    , 11    , 14    , 12    , 13    , 10    , 6     , 5     , 7   , 7   , 8   , 8   , 7   , 5   , 11  , 7   , 6   , 11  , 9   , 11  , 7   , 11  , 4   , 3   , 7   , 3   , 10  , 4   , 11  , 4   , 3   , 10  , 7   , 4   , 14  , 6   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)              , 17    , $1.4M   
 Oier                    , 14    , 12    , 12    , 12    , 15    , 13    , 16    , 15    , 13  , 12  , 13  , 9   , 14  , 8   , 10  , 10  , 5   , 6   , 10  , 11  , 15  , 14  , 9   , 14  , 9   , 6   , 11  , 8   , 8   , 9   , 12  , 14  , 11  , 8   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (R)               , 25    , $1.4M   
 Alberto Bueno           , 13    , 13    , 7     , 9     , 14    , 15    , 12    , 5     , 9   , 14  , 10  , 13  , 14  , 12  , 13  , 16  , 16  , 9   , 14  , 5   , 9   , 9   , 12  , 8   , 14  , 15  , 14  , 12  , 9   , 13  , 4   , 3   , 13  , 13  , 6   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST          ", 23    , $1.3M   
 Javier Fla¤o            , 14    , 14    , 11    , 8     , 13    , 14    , 14    , 12    , 14  , 12  , 11  , 13  , 11  , 11  , 12  , 15  , 9   , 11  , 15  , 11  , 14  , 13  , 12  , 13  , 11  , 6   , 13  , 9   , 10  , 10  , 12  , 12  , 13  , 10  , 12  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)            , 26    , $1.3M   
 Ux¡o                    , 7     , 12    , 13    , 15    , 15    , 10    , 9     , 5     , 9   , 7   , 9   , 8   , 7   , 7   , 14  , 10  , 4   , 6   , 9   , 6   , 4   , 9   , 5   , 4   , 6   , 3   , 10  , 3   , 14  , 2   , 2   , 13  , 14  , 2   , 11  , 8   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 18    , $1.3M   
 Quini                   , 12    , 11    , 9     , 12    , 12    , 13    , 14    , 13    , 14  , 13  , 15  , 15  , 11  , 10  , 13  , 16  , 13  , 8   , 15  , 7   , 12  , 11  , 9   , 11  , 12  , 14  , 10  , 9   , 13  , 6   , 12  , 9   , 11  , 7   , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 31    , $1.3M   
 Aythami                 , 10    , 11    , 13    , 14    , 14    , 11    , 13    , 12    , 13  , 14  , 12  , 14  , 10  , 12  , 12  , 12  , 13  , 13  , 9   , 13  , 13  , 14  , 7   , 8   , 10  , 6   , 9   , 6   , 16  , 10  , 14  , 14  , 12  , 9   , 14  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 25    , $1.3M   
 Joan Truyols            , 14    , 11    , 9     , 11    , 15    , 13    , 11    , 7     , 9   , 10  , 10  , 9   , 13  , 8   , 11  , 10  , 6   , 7   , 6   , 11  , 8   , 13  , 3   , 4   , 3   , 3   , 9   , 4   , 14  , 3   , 9   , 12  , 10  , 3   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)              , 21    , $1.3M   
 ?lvaro Arencibia        , 4     , 8     , 12    , 10    , 14    , 5     , 9     , 12    , 9   , 7   , 9   , 6   , 8   , 4   , 14  , 14  , 11  , 12  , 8   , 9   , 17  , 14  , 4   , 4   , 3   , 2   , 6   , 4   , 14  , 5   , 4   , 13  , 6   , 4   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 16    , $1.3M   
 Juanjo                  , 12    , 9     , 11    , 13    , 14    , 11    , 15    , 12    , 7   , 11  , 11  , 12  , 12  , 8   , 10  , 8   , 9   , 6   , 12  , 7   , 12  , 14  , 7   , 7   , 11  , 11  , 11  , 6   , 15  , 9   , 11  , 7   , 12  , 11  , 8   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 25    , $1.3M   
 Juanmi Callej¢n         , 12    , 15    , 10    , 9     , 13    , 12    , 11    , 9     , 9   , 10  , 9   , 12  , 11  , 15  , 10  , 10  , 16  , 7   , 13  , 11  , 10  , 10  , 15  , 16  , 10  , 11  , 14  , 15  , 8   , 14  , 8   , 4   , 15  , 13  , 6   , 16  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (RL), AM (RLC)    ", 24    , $1.3M   
 Cristian Bustos         , 12    , 12    , 13    , 8     , 11    , 12    , 15    , 13    , 18  , 14  , 16  , 9   , 11  , 9   , 13  , 15  , 10  , 12  , 7   , 14  , 15  , 14  , 6   , 8   , 7   , 7   , 12  , 10  , 12  , 11  , 7   , 14  , 11  , 8   , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , DM                  , 28    , $1.3M   
 Nico                    , 12    , 12    , 13    , 7     , 14    , 10    , 7     , 6     , 10  , 9   , 4   , 9   , 7   , 13  , 9   , 9   , 17  , 5   , 12  , 9   , 10  , 11  , 8   , 5   , 8   , 9   , 13  , 9   , 5   , 12  , 8   , 10  , 12  , 9   , 9   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M (C)               , 20    , $1.2M   
 Pablo Ins£a             , 13    , 10    , 10    , 10    , 16    , 11    , 10    , 2     , 13  , 11  , 8   , 7   , 14  , 3   , 10  , 7   , 4   , 11  , 3   , 7   , 17  , 12  , 2   , 4   , 4   , 4   , 9   , 4   , 12  , 8   , 1   , 12  , 5   , 4   , 13  , 5   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 17    , $1.2M   
 Abraham Paz             , 11    , 11    , 13    , 12    , 13    , 11    , 13    , 14    , 12  , 14  , 12  , 12  , 13  , 12  , 11  , 15  , 6   , 18  , 8   , 15  , 13  , 13  , 9   , 10  , 9   , 13  , 10  , 13  , 17  , 11  , 8   , 13  , 13  , 16  , 14  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," SW, D (C)           ", 32    , $1.2M   
 Ximo                    , 14    , 12    , 10    , 10    , 7     , 12    , 8     , 4     , 7   , 12  , 14  , 13  , 10  , 9   , 13  , 10  , 13  , 12  , 9   , 11  , 9   , 12  , 10  , 9   , 4   , 4   , 12  , 8   , 10  , 4   , 6   , 14  , 14  , 5   , 14  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)            , 21    , $1.2M   
 ?lex Berganti¤os        , 11    , 10    , 12    , 9     , 12    , 11    , 14    , 14    , 14  , 13  , 15  , 12  , 15  , 9   , 13  , 10  , 8   , 12  , 9   , 13  , 15  , 15  , 8   , 6   , 10  , 6   , 12  , 8   , 11  , 11  , 7   , 13  , 13  , 6   , 12  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 26    , $1.2M   
 Iv n Balliu             , 14    , 11    , 13    , 15    , 7     , 13    , 9     , 7     , 15  , 11  , 10  , 14  , 10  , 11  , 13  , 10  , 9   , 12  , 9   , 6   , 8   , 12  , 8   , 11  , 10  , 4   , 10  , 4   , 7   , 10  , 2   , 10  , 14  , 10  , 14  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (LC), DM          ", 19    , $1.2M   
 Tato                    , 13    , 11    , 10    , 10    , 15    , 15    , 13    , 13    , 11  , 12  , 11  , 11  , 10  , 10  , 11  , 14  , 12  , 12  , 13  , 8   , 12  , 13  , 8   , 11  , 13  , 11  , 11  , 10  , 11  , 11  , 4   , 6   , 12  , 10  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (R), ST          ", 27    , $1.2M   
 Ion Vlez               , 14    , 15    , 11    , 12    , 8     , 13    , 14    , 15    , 12  , 11  , 16  , 12  , 10  , 10  , 11  , 11  , 11  , 8   , 13  , 11  , 15  , 15  , 5   , 10  , 11  , 11  , 6   , 8   , 15  , 11  , 7   , 4   , 10  , 7   , 6   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 26    , $1.2M   
 Roberto Santamar¡a      , 11    , 15    , 10    , 12    , 10    , 12    , 11    , 10    , 10  , 13  , 10  , 12  , 13  , 11  , 13  , 14  , 13  , 13  , 3   , 10  , 10  , 10  , -   , -   , -   , -   , 6   , 10  , -   , -   , -   , -   , -   , 3   , -   , 11  , 12   , 11   , 12   , 11   , 13   , 14   , 14   , 15   , 11   , 10   , 11   , GK                  , 26    , $1.2M   
 David Aganzo            , 14    , 13    , 4     , 10    , 8     , 13    , 11    , 13    , 9   , 13  , 15  , 13  , 14  , 11  , 11  , 15  , 15  , 4   , 15  , 10  , 10  , 12  , 9   , 10  , 13  , 15  , 12  , 8   , 15  , 10  , 6   , 8   , 12  , 16  , 8   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 30    , $1.2M   
 Pepe D¡az               , 13    , 14    , 7     , 6     , 12    , 13    , 13    , 11    , 13  , 13  , 15  , 12  , 13  , 10  , 12  , 16  , 10  , 16  , 14  , 10  , 14  , 15  , 8   , 9   , 11  , 15  , 12  , 10  , 9   , 13  , 11  , 6   , 12  , 14  , 9   , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RC), ST         ", 31    , $1.2M   
 Arzu                    , 12    , 13    , 13    , 12    , 12    , 12    , 15    , 14    , 16  , 13  , 14  , 12  , 11  , 10  , 12  , 11  , 8   , 13  , 11  , 13  , 13  , 12  , 8   , 9   , 11  , 9   , 13  , 11  , 14  , 13  , 8   , 12  , 12  , 8   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM, M (C)    ", 30    , $1.2M   
 Sunny                   , 13    , 18    , 11    , 10    , 12    , 15    , 18    , 11    , 17  , 15  , 18  , 14  , 12  , 9   , 9   , 11  , 9   , 5   , 11  , 12  , 13  , 16  , 5   , 2   , 11  , 5   , 11  , 10  , 13  , 8   , 8   , 16  , 11  , 6   , 16  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 22    , $1.2M   
 ?lex Zambrano           , 14    , 10    , 11    , 8     , 12    , 13    , 12    , 4     , 8   , 9   , 10  , 10  , 12  , 12  , 13  , 10  , 6   , 8   , 7   , 12  , 17  , 15  , 10  , 5   , 10  , 11  , 14  , 10  , 10  , 10  , 10  , 11  , 14  , 10  , 13  , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 19    , $1.2M   
 Carlos Pe¤a             , 15    , 14    , 11    , 11    , 14    , 14    , 14    , 13    , 11  , 9   , 14  , 8   , 11  , 9   , 9   , 10  , 6   , 11  , 11  , 14  , 15  , 14  , 5   , 11  , 10  , 6   , 12  , 8   , 12  , 8   , 12  , 13  , 12  , 8   , 13  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)            , 27    , $1.2M   
 Paco Monta¤s           , 14    , 10    , 9     , 5     , 17    , 14    , 13    , 6     , 14  , 9   , 5   , 9   , 13  , 8   , 10  , 10  , 9   , 10  , 12  , 4   , 10  , 14  , 11  , 13  , 12  , 8   , 13  , 9   , 5   , 7   , 9   , 6   , 10  , 9   , 11  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RL)             , 24    , $1.2M   
 Mario Bermejo           , 10    , 10    , 15    , 14    , 14    , 10    , 14    , 17    , 14  , 13  , 14  , 12  , 14  , 11  , 12  , 13  , 11  , 13  , 12  , 14  , 14  , 14  , 5   , 9   , 12  , 13  , 10  , 7   , 17  , 11  , 8   , 5   , 11  , 14  , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 32    , $1.2M   
 Jaume Costa             , 15    , 13    , 10    , 6     , 14    , 14    , 15    , 7     , 13  , 11  , 12  , 10  , 12  , 7   , 10  , 9   , 4   , 6   , 10  , 12  , 13  , 13  , 9   , 10  , 10  , 4   , 11  , 8   , 6   , 7   , 13  , 13  , 12  , 6   , 13  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)            , 23    , $1.2M   
 Gerard Moreno           , 10    , 12    , 13    , 9     , 13    , 13    , 9     , 7     , 13  , 10  , 3   , 7   , 7   , 8   , 6   , 6   , 9   , 6   , 14  , 9   , 17  , 11  , 7   , 7   , 10  , 13  , 13  , 10  , 10  , 8   , 3   , 7   , 6   , 10  , 5   , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 19    , $1.2M   
 Juanjo Collantes        , 15    , 14    , 10    , 8     , 10    , 14    , 10    , 10    , 13  , 10  , 11  , 10  , 10  , 10  , 11  , 7   , 12  , 8   , 12  , 8   , 12  , 12  , 10  , 14  , 13  , 11  , 12  , 7   , 6   , 10  , 4   , 6   , 11  , 10  , 7   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RL), ST         ", 28    , $1.1M   
 Brian Pallars          , 13    , 10    , 9     , 6     , 17    , 12    , 6     , 4     , 15  , 7   , 5   , 8   , 7   , 10  , 11  , 10  , 9   , 6   , 11  , 7   , 11  , 8   , 8   , 11  , 13  , 13  , 9   , 7   , 9   , 11  , 5   , 9   , 9   , 9   , 4   , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (C), ST          ", 18    , $1.1M   
 Chando                  , 15    , 13    , 10    , 10    , 13    , 14    , 12    , 12    , 10  , 10  , 8   , 12  , 8   , 10  , 9   , 8   , 12  , 9   , 13  , 6   , 10  , 13  , 7   , 10  , 12  , 14  , 11  , 7   , 12  , 11  , 5   , 4   , 10  , 14  , 6   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 29    , $1.1M   
 Roberto Lago            , 13    , 12    , 12    , 9     , 15    , 13    , 16    , 11    , 9   , 11  , 13  , 11  , 12  , 8   , 13  , 11  , 6   , 14  , 12  , 10  , 14  , 13  , 9   , 12  , 12  , 10  , 13  , 12  , 10  , 12  , 12  , 12  , 10  , 9   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)            , 25    , $1.1M   
 Pepe Mora               , 10    , 8     , 14    , 13    , 13    , 13    , 15    , 15    , 15  , 13  , 14  , 11  , 13  , 6   , 14  , 14  , 5   , 14  , 6   , 13  , 12  , 13  , 5   , 4   , 5   , 4   , 7   , 6   , 13  , 5   , 5   , 12  , 10  , 7   , 14  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 30    , $1.1M   
 Juanlu Hens             , 14    , 12    , 8     , 7     , 10    , 14    , 11    , 9     , 7   , 10  , 8   , 10  , 9   , 13  , 11  , 9   , 13  , 7   , 13  , 9   , 9   , 8   , 12  , 14  , 14  , 11  , 12  , 11  , 6   , 11  , 8   , 5   , 13  , 11  , 7   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , M/AM (R)            , 27    , $1.1M   
 Miguel ?ngel Nieto      , 15    , 12    , 11    , 10    , 12    , 15    , 12    , 11    , 10  , 10  , 12  , 9   , 11  , 12  , 9   , 8   , 14  , 10  , 15  , 6   , 10  , 9   , 11  , 14  , 15  , 12  , 11  , 10  , 7   , 9   , 5   , 4   , 13  , 11  , 6   , 14  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," M (R), AM (RL)      ", 25    , $1.1M   
 Jonathan Vila           , 11    , 9     , 14    , 13    , 14    , 12    , 13    , 13    , 11  , 15  , 13  , 10  , 11  , 7   , 12  , 9   , 5   , 14  , 6   , 15  , 15  , 13  , 6   , 9   , 10  , 5   , 11  , 6   , 11  , 9   , 7   , 15  , 12  , 9   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM           ", 25    , $1.1M   
 Manu                    , 12    , 12    , 14    , 11    , 11    , 11    , 15    , 15    , 9   , 13  , 12  , 11  , 13  , 11  , 12  , 11  , 12  , 7   , 12  , 12  , 11  , 15  , 11  , 11  , 11  , 5   , 12  , 7   , 9   , 11  , 13  , 14  , 11  , 10  , 14  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)          , 21    , $1.1M   
 Ekhi                    , 11    , 11    , 10    , 11    , 13    , 11    , 14    , 11    , 15  , 12  , 12  , 11  , 10  , 8   , 9   , 11  , 6   , 8   , 9   , 10  , 16  , 16  , 4   , 5   , 7   , 5   , 8   , 5   , 10  , 6   , 7   , 12  , 9   , 6   , 12  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (RC)              , 21    , $1.1M   
 Miquel Robust          , 11    , 12    , 14    , 14    , 14    , 9     , 15    , 15    , 15  , 12  , 15  , 10  , 14  , 10  , 11  , 12  , 10  , 14  , 6   , 14  , 13  , 13  , 5   , 3   , 2   , 8   , 6   , 3   , 14  , 4   , 13  , 14  , 9   , 7   , 13  , 7   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 26    , $1.1M   
 Jordi Masip             , 8     , 17    , 14    , 9     , 15    , 13    , 6     , 7     , 7   , 9   , 12  , 8   , 9   , 2   , 12  , 7   , 2   , 7   , 3   , 12  , 1   , 1   , -   , -   , -   , -   , 7   , 10  , -   , -   , -   , -   , -   , 2   , -   , 3   , 7    , 8    , 11   , 4    , 13   , 9    , 9    , 13   , 13   , 11   , 11   , GK                  , 22    , $1.1M   
 Fidel                   , 15    , 13    , 8     , 8     , 11    , 15    , 10    , 10    , 7   , 14  , 6   , 10  , 11  , 13  , 11  , 5   , 14  , 13  , 14  , 7   , 6   , 9   , 12  , 13  , 13  , 9   , 11  , 10  , 4   , 11  , 10  , 7   , 12  , 10  , 6   , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (LC), ST         ", 21    , $1M     
 Mikel Balenziaga        , 14    , 12    , 12    , 12    , 14    , 14    , 15    , 15    , 13  , 10  , 13  , 11  , 8   , 11  , 11  , 9   , 13  , 9   , 13  , 9   , 13  , 10  , 13  , 14  , 12  , 5   , 11  , 12  , 12  , 11  , 10  , 10  , 11  , 9   , 11  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (L)          , 23    , $1M     
 I¤igo Vlez             , 12    , 12    , 11    , 17    , 15    , 11    , 12    , 16    , 10  , 12  , 11  , 10  , 12  , 12  , 12  , 14  , 13  , 12  , 12  , 12  , 14  , 14  , 4   , 8   , 10  , 11  , 11  , 5   , 18  , 14  , 5   , 5   , 12  , 9   , 10  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 29    , $1M     
 Mart¡n Kozhuharov       , 8     , 11    , 12    , 10    , 10    , 12    , 7     , 5     , 9   , 10  , 6   , 10  , 5   , 8   , 6   , 10  , 15  , 11  , 6   , 4   , 8   , 12  , 9   , 10  , 12  , 12  , 13  , 9   , 13  , 8   , 3   , 1   , 9   , 9   , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (R), ST          ", 18    , $1M     
 Rafita                  , 14    , 14    , 11    , 8     , 13    , 14    , 13    , 11    , 10  , 11  , 12  , 11  , 12  , 10  , 12  , 10  , 12  , 11  , 13  , 11  , 12  , 10  , 13  , 13  , 12  , 13  , 13  , 13  , 6   , 12  , 14  , 11  , 10  , 13  , 9   , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB/M (R)          , 28    , $1M     
 Oier Olazabal           , 10    , 12    , 15    , 16    , 14    , 11    , 13    , 13    , 7   , 12  , 10  , 12  , 9   , 6   , 11  , 6   , 7   , 8   , 4   , 13  , 12  , 11  , -   , -   , -   , -   , 7   , 7   , -   , -   , -   , -   , -   , 1   , -   , 7   , 15   , 12   , 11   , 4    , 12   , 14   , 9    , 14   , 13   , 5    , 14   , GK                  , 21    , $975K   
 Manolo Gaspar           , 13    , 14    , 13    , 8     , 13    , 12    , 14    , 15    , 15  , 9   , 15  , 12  , 13  , 11  , 12  , 12  , 10  , 15  , 12  , 14  , 16  , 16  , 9   , 11  , 10  , 7   , 8   , 10  , 9   , 10  , 17  , 13  , 13  , 9   , 13  , 10  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)            , 30    , $975K   
 Kepa                    , 12    , 11    , 12    , 12    , 11    , 11    , 11    , 15    , 14  , 12  , 15  , 11  , 14  , 10  , 13  , 13  , 12  , 12  , 14  , 7   , 13  , 14  , 8   , 9   , 11  , 14  , 11  , 9   , 14  , 12  , 5   , 8   , 11  , 11  , 5   , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , ST                  , 27    , $975K   
 David Rochela           , 13    , 12    , 10    , 11    , 16    , 10    , 14    , 11    , 14  , 16  , 14  , 12  , 14  , 8   , 14  , 12  , 6   , 13  , 8   , 14  , 12  , 12  , 5   , 5   , 4   , 5   , 7   , 6   , 12  , 5   , 4   , 13  , 10  , 5   , 11  , 9   , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM           ", 21    , $975K   
 Marc Valiente           , 12    , 8     , 12    , 13    , 11    , 11    , 14    , 13    , 14  , 14  , 14  , 12  , 14  , 13  , 13  , 10  , 6   , 16  , 9   , 14  , 12  , 15  , 4   , 4   , 5   , 6   , 6   , 5   , 14  , 7   , 8   , 14  , 13  , 6   , 13  , 13  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," D (C), DM           ", 24    , $950K   
 Francisco Molinero      , 16    , 12    , 11    , 8     , 14    , 14    , 15    , 10    , 13  , 12  , 15  , 10  , 13  , 7   , 8   , 10  , 8   , 11  , 12  , 11  , 13  , 15  , 9   , 12  , 10  , 6   , 11  , 6   , 7   , 8   , 15  , 13  , 11  , 5   , 14  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (R)            , 25    , $950K   
 Mariano Barbosa         , 10    , 15    , 15    , 15    , 10    , 11    , 13    , 13    , 9   , 13  , 11  , 10  , 10  , 8   , 12  , 11  , 10  , 13  , 1   , 14  , 13  , 11  , -   , -   , -   , -   , 5   , 1   , -   , -   , -   , -   , -   , 4   , -   , 5   , 12   , 13   , 13   , 12   , 14   , 7    , 15   , 15   , 12   , 9    , 14   , GK                  , 26    , $950K   
 Marcelo Silva           , 11    , 10    , 13    , 14    , 15    , 13    , 14    , 14    , 13  , 10  , 14  , 10  , 11  , 8   , 9   , 13  , 7   , 12  , 8   , 11  , 13  , 14  , 10  , 5   , 8   , 9   , 8   , 8   , 13  , 10  , 6   , 12  , 9   , 4   , 12  , 11  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D (C)               , 22    , $925K   
 Enrique Corrales        , 14    , 12    , 11    , 8     , 12    , 15    , 13    , 8     , 15  , 13  , 12  , 12  , 11  , 12  , 10  , 15  , 9   , 8   , 13  , 11  , 15  , 13  , 12  , 15  , 11  , 4   , 14  , 9   , 6   , 8   , 12  , 11  , 13  , 10  , 13  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , D/WB (L)            , 29    , $925K   
 Jandro                  , 12    , 14    , 12    , 9     , 10    , 12    , 13    , 11    , 9   , 15  , 9   , 10  , 10  , 14  , 14  , 8   , 14  , 9   , 14  , 7   , 8   , 9   , 12  , 13  , 15  , 13  , 14  , 14  , 11  , 13  , 5   , 6   , 15  , 16  , 9   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (LC)             , 32    , $925K   
 Cristian                , 14    , 13    , 9     , 7     , 12    , 14    , 13    , 9     , 9   , 9   , 8   , 7   , 7   , 14  , 6   , 14  , 14  , 8   , 14  , 8   , 8   , 7   , 11  , 12  , 14  , 11  , 13  , 10  , 8   , 11  , 7   , 6   , 14  , 13  , 6   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , AM (RLC)            , 27    , $925K   
 Jorge Luque             , 14    , 10    , 10    , 8     , 12    , 11    , 12    , 9     , 11  , 9   , 10  , 11  , 9   , 15  , 12  , 10  , 13  , 11  , 12  , 11  , 13  , 15  , 15  , 15  , 13  , 9   , 14  , 15  , 6   , 12  , 9   , 8   , 15  , 16  , 8   , 15  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M/AM (C)        ", 30    , $925K   
 Alberto Aguilar         , 13    , 11    , 14    , 9     , 15    , 12    , 15    , 14    , 12  , 12  , 15  , 14  , 13  , 10  , 12  , 10  , 13  , 10  , 12  , 9   , 13  , 14  , 10  , 11  , 13  , 5   , 12  , 10  , 8   , 10  , 5   , 6   , 15  , 12  , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," DM, M (C)           ", 26    , $925K   
 Jos Mari               , 13    , 14    , 12    , 13    , 14    , 14    , 14    , 12    , 11  , 12  , 14  , 12  , 13  , 13  , 12  , 15  , 14  , 13  , 14  , 12  , 14  , 14  , 8   , 11  , 12  , 14  , 13  , 11  , 12  , 10  , 8   , 5   , 12  , 10  , 10  , 12  , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," AM (RC), ST         ", 32    , $925K   
